3,0,-9999,-9999,"",7000,"",-9999,"",-9999,-9999,293,90,"USM0007026119300909991700"
3,0,-9999,-9999,"",8000,"",-9999,"",-9999,-9999,293,110,"USM0007026119300909991700"
3,0,-9999,-9999,"",9000,"",-9999,"",-9999,-9999,293,220,"USM0007026119300909991700"
3,0,-9999,-9999,"",10000,"",-9999,"",-9999,-9999,293,280,"USM0007026119300909991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,113,10,"USM0007026119300909992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,90,20,"USM0007026119300909992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,90,50,"USM0007026119300909992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,90,60,"USM0007026119300909992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,113,70,"USM0007026119300909992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,113,80,"USM0007026119300909992300"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,113,70,"USM0007026119300909992300"
3,0,-9999,-9999,"",2500,"",-9999,"",-9999,-9999,135,40,"USM0007026119300909992300"
3,0,-9999,-9999,"",3000,"",-9999,"",-9999,-9999,135,30,"USM0007026119300909992300"
3,0,-9999,-9999,"",3500,"",-9999,"",-9999,-9999,180,30,"USM0007026119300909992300"
3,0,-9999,-9999,"",4000,"",-9999,"",-9999,-9999,248,40,"USM0007026119300909992300"
3,0,-9999,-9999,"",4500,"",-9999,"",-9999,-9999,248,50,"USM0007026119300909992300"
3,0,-9999,-9999,"",5000,"",-9999,"",-9999,-9999,225,40,"USM0007026119300909992300"
3,0,-9999,-9999,"",7000,"",-9999,"",-9999,-9999,248,70,"USM0007026119300909992300"
3,0,-9999,-9999,"",8000,"",-9999,"",-9999,-9999,248,110,"USM0007026119300909992300"
3,0,-9999,-9999,"",9000,"",-9999,"",-9999,-9999,248,130,"USM0007026119300909992300"
3,0,-9999,-9999,"",10000,"",-9999,"",-9999,-9999,270,210,"USM0007026119300909992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,68,90,"USM0007026119300910991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,90,40,"USM0007026119300910991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,113,70,"USM0007026119300910991700"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,158,80,"USM0007026119300910991700"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,158,70,"USM0007026119300910991700"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,180,70,"USM0007026119300910991700"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,180,100,"USM0007026119300910991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,225,60,"USM0007026119300910992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,248,70,"USM0007026119300910992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,248,70,"USM0007026119300910992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,248,70,"USM0007026119300910992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,248,40,"USM0007026119300910992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,225,80,"USM0007026119300910992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,248,40,"USM0007026119300911991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,248,70,"USM0007026119300911991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,248,110,"USM0007026119300911991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,248,80,"USM0007026119300911992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,248,80,"USM0007026119300911992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,248,170,"USM0007026119300911992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,248,50,"USM0007026119300911992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,248,50,"USM0007026119300911992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,270,60,"USM0007026119300911992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,315,10,"USM0007026119300912991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,23,20,"USM0007026119300912991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,90,60,"USM0007026119300912991700"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,90,40,"USM0007026119300912991700"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,135,30,"USM0007026119300912991700"
